step,epoch,hp_metric,lr-Adam,train/CER,train/DER,train/IER,train/SER,train/loss,train/lr,val/CER,val/DER,val/IER,val/SER,val/loss
0,,-1.0,9.99999993922529e-09,,,,,,,,,,,
49,0.0,,,,,,,192.00250244140625,,,,,,
99,0.0,,,,,,,148.89886474609375,,,,,,
149,0.0,,,,,,,165.09588623046875,,,,,,
199,0.0,,,,,,,150.22984313964844,,,,,,
249,0.0,,,,,,,169.8545379638672,,,,,,
299,0.0,,,,,,,145.9654541015625,,,,,,
349,0.0,,,,,,,159.08753967285156,,,,,,
399,0.0,,,,,,,169.43788146972656,,,,,,
449,0.0,,,,,,,132.22039794921875,,,,,,
479,0.0,,,0.0,0.0,0.0,0.0,,9.99999993922529e-09,1285.7332763671875,1223.59326171875,0.08861320465803146,62.051395416259766,133.1930694580078
480,,,1.1199999789823778e-06,,,,,,,,,,,
499,1.0,,,,,,,148.66348266601562,,,,,,
549,1.0,,,,,,,160.18426513671875,,,,,,
599,1.0,,,,,,,110.76065826416016,,,,,,
649,1.0,,,,,,,151.5622100830078,,,,,,
699,1.0,,,,,,,147.46212768554688,,,,,,
749,1.0,,,,,,,127.34066772460938,,,,,,
799,1.0,,,,,,,120.28607177734375,,,,,,
849,1.0,,,,,,,105.60816955566406,,,,,,
899,1.0,,,,,,,127.88269805908203,,,,,,
949,1.0,,,,,,,173.56451416015625,,,,,,
959,1.0,,,0.0,0.0,0.0,0.0,,1.1199999789823778e-06,100.0,0.0,100.0,0.0,107.4944076538086
960,,,2.2300000637187622e-06,,,,,,,,,,,
999,2.0,,,,,,,112.1518325805664,,,,,,
1049,2.0,,,,,,,124.67147827148438,,,,,,
1099,2.0,,,,,,,103.15471649169922,,,,,,
1149,2.0,,,,,,,143.0006561279297,,,,,,
1199,2.0,,,,,,,106.11634826660156,,,,,,
1249,2.0,,,,,,,92.47146606445312,,,,,,
1299,2.0,,,,,,,96.55127716064453,,,,,,
1349,2.0,,,,,,,93.39712524414062,,,,,,
1399,2.0,,,,,,,95.805419921875,,,,,,
1439,2.0,,,0.0,0.0,0.0,0.0,,2.2300000637187622e-06,100.0,0.0,100.0,0.0,77.35540771484375
1440,,,3.3399999210814713e-06,,,,,,,,,,,
1449,3.0,,,,,,,99.21862030029297,,,,,,
1499,3.0,,,,,,,86.92324829101562,,,,,,
1549,3.0,,,,,,,65.4368896484375,,,,,,
1599,3.0,,,,,,,79.50074005126953,,,,,,
1649,3.0,,,,,,,71.04214477539062,,,,,,
1699,3.0,,,,,,,199.8896026611328,,,,,,
1749,3.0,,,,,,,53.53053283691406,,,,,,
1799,3.0,,,,,,,55.24060821533203,,,,,,
1849,3.0,,,,,,,47.27366638183594,,,,,,
1899,3.0,,,,,,,48.20830535888672,,,,,,
1919,3.0,,,0.0,0.0,0.0,0.0,,3.3399999210814713e-06,100.0,0.0,100.0,0.0,38.820655822753906
1920,,,4.44999977844418e-06,,,,,,,,,,,
1949,4.0,,,,,,,43.370384216308594,,,,,,
1999,4.0,,,,,,,40.6509895324707,,,,,,
2049,4.0,,,,,,,29.932109832763672,,,,,,
2099,4.0,,,,,,,26.354507446289062,,,,,,
2149,4.0,,,,,,,24.779743194580078,,,,,,
2199,4.0,,,,,,,20.567176818847656,,,,,,
2249,4.0,,,,,,,15.694402694702148,,,,,,
2299,4.0,,,,,,,16.211435317993164,,,,,,
2349,4.0,,,,,,,13.597721099853516,,,,,,
2399,4.0,,,0.0,0.0,0.0,0.0,15.412016868591309,4.44999977844418e-06,100.0,0.0,100.0,0.0,9.78560733795166
2400,,,5.559999863180565e-06,,,,,,,,,,,
2449,5.0,,,,,,,9.930390357971191,,,,,,
2499,5.0,,,,,,,7.935511589050293,,,,,,
2549,5.0,,,,,,,6.742530822753906,,,,,,
2599,5.0,,,,,,,5.575872898101807,,,,,,
2649,5.0,,,,,,,5.223127841949463,,,,,,
2699,5.0,,,,,,,5.110888957977295,,,,,,
2749,5.0,,,,,,,4.153040885925293,,,,,,
2799,5.0,,,,,,,3.9589200019836426,,,,,,
2849,5.0,,,,,,,3.634145975112915,,,,,,
2879,5.0,,,0.0,0.0,0.0,0.0,,5.559999863180565e-06,100.0,0.0,100.0,0.0,3.546874761581421
2880,,,6.669999947916949e-06,,,,,,,,,,,
2899,6.0,,,,,,,3.5747501850128174,,,,,,
