step,epoch,hp_metric,lr-Adam,test/CER,test/DER,test/IER,test/SER,test/loss,train/CER,train/DER,train/IER,train/SER,train/loss,train/lr,val/CER,val/DER,val/IER,val/SER,val/loss
15749,32.0,,,,,,,,,,,,1.2587316036224365,,,,,,
15799,32.0,,,,,,,,,,,,1.2244133949279785,,,,,,
15839,32.0,,,,,,,,0.0,0.0,0.0,0.0,,4.470048952498473e-05,36.552947998046875,1.1962782144546509,23.172351837158203,12.18431568145752,0.9875721335411072
15840,,,4.437757525010966e-05,,,,,,,,,,,,,,,,
15849,33.0,,,,,,,,,,,,1.1908137798309326,,,,,,
15899,33.0,,,,,,,,,,,,1.1142724752426147,,,,,,
15949,33.0,,,,,,,,,,,,0.8516321182250977,,,,,,
15999,33.0,,,,,,,,,,,,1.3900245428085327,,,,,,
16049,33.0,,,,,,,,,,,,1.0098813772201538,,,,,,
16099,33.0,,,,,,,,,,,,1.2328376770019531,,,,,,
16149,33.0,,,,,,,,,,,,1.0752146244049072,,,,,,
16199,33.0,,,,,,,,,,,,1.0003938674926758,,,,,,
16249,33.0,,,,,,,,,,,,1.2597014904022217,,,,,,
16299,33.0,,,,,,,,,,,,1.2779994010925293,,,,,,
16319,33.0,,,,,,,,0.0,0.0,0.0,0.0,,4.437757525010966e-05,35.40097427368164,1.3291980028152466,21.510854721069336,12.560921669006348,0.9885526299476624
16320,,,4.4046377297490835e-05,,,,,,,,,,,,,,,,
16349,34.0,,,,,,,,,,,,1.0962183475494385,,,,,,
16399,34.0,,,,,,,,,,,,1.1891767978668213,,,,,,
16449,34.0,,,,,,,,,,,,0.9721646904945374,,,,,,
16499,34.0,,,,,,,,,,,,1.0715800523757935,,,,,,
16549,34.0,,,,,,,,,,,,1.2954051494598389,,,,,,
16599,34.0,,,,,,,,,,,,1.2507215738296509,,,,,,
16649,34.0,,,,,,,,,,,,1.33197820186615,,,,,,
16699,34.0,,,,,,,,,,,,1.0819997787475586,,,,,,
16749,34.0,,,,,,,,,,,,1.366753339767456,,,,,,
16799,34.0,,,,,,,,0.0,0.0,0.0,0.0,1.1862595081329346,4.4046377297490835e-05,35.511741638183594,1.0855116844177246,22.77359390258789,11.652636528015137,0.980465292930603
16800,,,4.370704846223816e-05,,,,,,,,,,,,,,,,
16849,35.0,,,,,,,,,,,,1.3962255716323853,,,,,,
16899,35.0,,,,,,,,,,,,1.2900424003601074,,,,,,
16949,35.0,,,,,,,,,,,,1.4350333213806152,,,,,,
16999,35.0,,,,,,,,,,,,1.3079906702041626,,,,,,
17049,35.0,,,,,,,,,,,,1.1102250814437866,,,,,,
17099,35.0,,,,,,,,,,,,1.3947131633758545,,,,,,
17149,35.0,,,,,,,,,,,,1.170367956161499,,,,,,
17199,35.0,,,,,,,,,,,,1.3041943311691284,,,,,,
17249,35.0,,,,,,,,,,,,1.2140573263168335,,,,,,
17279,35.0,,,,,,,,0.0,0.0,0.0,0.0,,4.370704846223816e-05,34.29330825805664,1.0855116844177246,21.333629608154297,11.87416934967041,0.9354082942008972
17280,,,4.335973062552512e-05,,,,,,,,,,,,,,,,
17299,36.0,,,,,,,,,,,,1.1891486644744873,,,,,,
17349,36.0,,,,,,,,,,,,1.1142535209655762,,,,,,
17399,36.0,,,,,,,,,,,,1.2247527837753296,,,,,,
17449,36.0,,,,,,,,,,,,0.9829397201538086,,,,,,
17499,36.0,,,,,,,,,,,,1.3854851722717285,,,,,,
17549,36.0,,,,,,,,,,,,0.9271087646484375,,,,,,
17599,36.0,,,,,,,,,,,,0.9864672422409058,,,,,,
17649,36.0,,,,,,,,,,,,0.9349785447120667,,,,,,
17699,36.0,,,,,,,,,,,,1.0881664752960205,,,,,,
17749,36.0,,,,,,,,,,,,0.847369372844696,,,,,,
17759,36.0,,,,,,,,0.0,0.0,0.0,0.0,,4.335973062552512e-05,31.723526000976562,1.5507310628890991,18.232166290283203,11.940629005432129,0.9111878275871277
17760,,,4.30045802204404e-05,,,,,,,,,,,,,,,,
17799,37.0,,,,,,,,,,,,1.2597875595092773,,,,,,
17849,37.0,,,,,,,,,,,,1.1565266847610474,,,,,,
17899,37.0,,,,,,,,,,,,0.9140832424163818,,,,,,
17949,37.0,,,,,,,,,,,,1.0050621032714844,,,,,,
17999,37.0,,,,,,,,,,,,0.8836638331413269,,,,,,
18049,37.0,,,,,,,,,,,,1.1436705589294434,,,,,,
18099,37.0,,,,,,,,,,,,1.2216769456863403,,,,,,
18149,37.0,,,,,,,,,,,,1.1993505954742432,,,,,,
18199,37.0,,,,,,,,,,,,1.0554271936416626,,,,,,
18239,37.0,,,,,,,,0.0,0.0,0.0,0.0,,4.30045802204404e-05,32.47673797607422,1.2405848503112793,19.53921127319336,11.696943283081055,0.9298986196517944
18240,,,4.264175004209392e-05,,,,,,,,,,,,,,,,
18249,38.0,,,,,,,,,,,,1.099083423614502,,,,,,
18299,38.0,,,,,,,,,,,,1.0477240085601807,,,,,,
18349,38.0,,,,,,,,,,,,1.4689679145812988,,,,,,
18399,38.0,,,,,,,,,,,,1.428970456123352,,,,,,
18449,38.0,,,,,,,,,,,,1.3659663200378418,,,,,,
18499,38.0,,,,,,,,,,,,1.3725008964538574,,,,,,
18549,38.0,,,,,,,,,,,,0.9906779527664185,,,,,,
18599,38.0,,,,,,,,,,,,0.8567570447921753,,,,,,
18649,38.0,,,,,,,,,,,,0.9885311126708984,,,,,,
18699,38.0,,,,,,,,,,,,1.1968806982040405,,,,,,
18719,38.0,,,,,,,,0.0,0.0,0.0,0.0,,4.264175004209392e-05,31.036773681640625,1.5064244270324707,17.434648513793945,12.095702171325684,0.9021931886672974
18720,,,4.227140379953198e-05,,,,,,,,,,,,,,,,
18749,39.0,,,,,,,,,,,,1.2617018222808838,,,,,,
18799,39.0,,,,,,,,,,,,0.9501973390579224,,,,,,
18849,39.0,,,,,,,,,,,,1.056490182876587,,,,,,
18899,39.0,,,,,,,,,,,,1.0658020973205566,,,,,,
18949,39.0,,,,,,,,,,,,0.9478195905685425,,,,,,
18999,39.0,,,,,,,,,,,,1.0677235126495361,,,,,,
19049,39.0,,,,,,,,,,,,1.0275322198867798,,,,,,
19099,39.0,,,,,,,,,,,,1.142352819442749,,,,,,
19149,39.0,,,,,,,,,,,,1.110755205154419,,,,,,
19199,39.0,,,,,,,,0.0,0.0,0.0,0.0,1.7617108821868896,4.227140379953198e-05,31.280460357666016,1.4399645328521729,17.988479614257812,11.852015495300293,0.8918521404266357
19200,,,4.1893701563822106e-05,,,,,,,,,,,,,,,,
19249,40.0,,,,,,,,,,,,1.1270866394042969,,,,,,
19299,40.0,,,,,,,,,,,,0.9701794385910034,,,,,,
19349,40.0,,,,,,,,,,,,1.0769482851028442,,,,,,
19399,40.0,,,,,,,,,,,,1.031731128692627,,,,,,
19449,40.0,,,,,,,,,,,,1.1614503860473633,,,,,,
19499,40.0,,,,,,,,,,,,0.9958012700080872,,,,,,
19549,40.0,,,,,,,,,,,,1.0710455179214478,,,,,,
19599,40.0,,,,,,,,,,,,1.030857801437378,,,,,,
19649,40.0,,,,,,,,,,,,0.9918632507324219,,,,,,
19679,40.0,,,,,,,,0.0,0.0,0.0,0.0,,4.1893701563822106e-05,30.859548568725586,1.6393442153930664,17.013734817504883,12.20646858215332,0.9034419655799866
19680,,,4.15088034060318e-05,,,,,,,,,,,,,,,,
19699,41.0,,,,,,,,,,,,1.0434455871582031,,,,,,
19749,41.0,,,,,,,,,,,,1.1493852138519287,,,,,,
19799,41.0,,,,,,,,,,,,1.038789987564087,,,,,,
19849,41.0,,,,,,,,,,,,1.0769736766815186,,,,,,
19899,41.0,,,,,,,,,,,,1.034804105758667,,,,,,
19949,41.0,,,,,,,,,,,,0.7422038316726685,,,,,,
19999,41.0,,,,,,,,,,,,0.9994267225265503,,,,,,
20049,41.0,,,,,,,,,,,,0.9988120794296265,,,,,,
20099,41.0,,,,,,,,,,,,1.0028990507125854,,,,,,
20149,41.0,,,,,,,,,,,,1.1552231311798096,,,,,,
20159,41.0,,,,,,,,0.0,0.0,0.0,0.0,,4.15088034060318e-05,30.549402236938477,1.4842711687088013,16.947275161743164,12.1178560256958,0.8807665705680847
20160,,,4.111688758712262e-05,,,,,,,,,,,,,,,,
20199,42.0,,,,,,,,,,,,0.9168196320533752,,,,,,
20249,42.0,,,,,,,,,,,,1.0116488933563232,,,,,,
20299,42.0,,,,,,,,,,,,1.108459711074829,,,,,,
20349,42.0,,,,,,,,,,,,1.2323081493377686,,,,,,
20399,42.0,,,,,,,,,,,,1.0954432487487793,,,,,,
20449,42.0,,,,,,,,,,,,1.2234771251678467,,,,,,
20499,42.0,,,,,,,,,,,,0.8236409425735474,,,,,,
20549,42.0,,,,,,,,,,,,0.8378891944885254,,,,,,
20599,42.0,,,,,,,,,,,,0.9338787794113159,,,,,,
20639,42.0,,,,,,,,0.0,0.0,0.0,0.0,,4.111688758712262e-05,28.821443557739258,1.3291980028152466,15.706689834594727,11.785555839538574,0.8591973185539246
20640,,,4.071812145411968e-05,,,,,,,,,,,,,,,,
20649,43.0,,,,,,,,,,,,1.155882477760315,,,,,,
20699,43.0,,,,,,,,,,,,0.9029473066329956,,,,,,
20749,43.0,,,,,,,,,,,,1.1510745286941528,,,,,,
20799,43.0,,,,,,,,,,,,1.1432068347930908,,,,,,
20849,43.0,,,,,,,,,,,,1.2963281869888306,,,,,,
20899,43.0,,,,,,,,,,,,0.8617162704467773,,,,,,
20949,43.0,,,,,,,,,,,,1.291448712348938,,,,,,
20999,43.0,,,,,,,,,,,,1.0980439186096191,,,,,,
21049,43.0,,,,,,,,,,,,1.1175626516342163,,,,,,
21099,43.0,,,,,,,,,,,,1.1866891384124756,,,,,,
21119,43.0,,,,,,,,0.0,0.0,0.0,0.0,,4.071812145411968e-05,29.375276565551758,1.617190957069397,16.038990020751953,11.719096183776855,0.8595709800720215
21120,,,4.031267963000573e-05,,,,,,,,,,,,,,,,
21149,44.0,,,,,,,,,,,,0.7306261658668518,,,,,,
21199,44.0,,,,,,,,,,,,0.9571110010147095,,,,,,
21249,44.0,,,,,,,,,,,,0.9812313318252563,,,,,,
21299,44.0,,,,,,,,,,,,0.9693641662597656,,,,,,
21349,44.0,,,,,,,,,,,,0.8431106805801392,,,,,,
21399,44.0,,,,,,,,,,,,1.0939230918884277,,,,,,
21449,44.0,,,,,,,,,,,,0.9802060127258301,,,,,,
21499,44.0,,,,,,,,,,,,1.1814037561416626,,,,,,
21549,44.0,,,,,,,,,,,,1.0942845344543457,,,,,,
21599,44.0,,,,,,,,0.0,0.0,0.0,0.0,0.8877027034759521,4.031267963000573e-05,28.223304748535156,1.7279574871063232,14.532565116882324,11.962782859802246,0.8563920259475708
21600,,,3.9900740375742316e-05,,,,,,,,,,,,,,,,
21649,45.0,,,,,,,,,,,,0.9322679042816162,,,,,,
21699,45.0,,,,,,,,,,,,1.0135265588760376,,,,,,
21749,45.0,,,,,,,,,,,,0.827743649482727,,,,,,
21799,45.0,,,,,,,,,,,,1.230256199836731,,,,,,
21849,45.0,,,,,,,,,,,,1.0490641593933105,,,,,,
21899,45.0,,,,,,,,,,,,0.9444953203201294,,,,,,
21949,45.0,,,,,,,,,,,,1.1394920349121094,,,,,,
21999,45.0,,,,,,,,,,,,0.8661085367202759,,,,,,
22049,45.0,,,,,,,,,,,,1.065239429473877,,,,,,
22079,45.0,,,,,,,,0.0,0.0,0.0,0.0,,3.9900740375742316e-05,29.86264991760254,1.3291980028152466,16.570669174194336,11.962782859802246,0.841286838054657
22080,,,3.948248195229098e-05,,,,,,,,,,,,,,,,
22099,46.0,,,,,,,,,,,,0.6707953214645386,,,,,,
22149,46.0,,,,,,,,,,,,0.8684784173965454,,,,,,
22199,46.0,,,,,,,,,,,,1.1904984712600708,,,,,,
22249,46.0,,,,,,,,,,,,1.2329204082489014,,,,,,
22299,46.0,,,,,,,,,,,,1.004199743270874,,,,,,
22349,46.0,,,,,,,,,,,,1.0146069526672363,,,,,,
22399,46.0,,,,,,,,,,,,0.9439127445220947,,,,,,
22449,46.0,,,,,,,,,,,,1.034868836402893,,,,,,
22499,46.0,,,,,,,,,,,,1.0427336692810059,,,,,,
22549,46.0,,,,,,,,,,,,1.0531375408172607,,,,,,
22559,46.0,,,,,,,,0.0,0.0,0.0,0.0,,3.948248195229098e-05,29.286663055419922,1.8387240171432495,15.618077278137207,11.829862594604492,0.844032883644104
22560,,,3.90580935345497e-05,,,,,,,,,,,,,,,,
22599,47.0,,,,,,,,,,,,1.057265281677246,,,,,,
22649,47.0,,,,,,,,,,,,1.1768378019332886,,,,,,
22699,47.0,,,,,,,,,,,,0.8075841665267944,,,,,,
22749,47.0,,,,,,,,,,,,0.7191972732543945,,,,,,
22799,47.0,,,,,,,,,,,,1.1676253080368042,,,,,,
22849,47.0,,,,,,,,,,,,0.9724155068397522,,,,,,
22899,47.0,,,,,,,,,,,,1.107164978981018,,,,,,
22949,47.0,,,,,,,,,,,,0.9346834421157837,,,,,,
22999,47.0,,,,,,,,,,,,1.1205165386199951,,,,,,
23039,47.0,,,,,,,,0.0,0.0,0.0,0.0,,3.90580935345497e-05,29.286663055419922,1.5064244270324707,15.463004112243652,12.317234992980957,0.8502704501152039
23040,,,3.862775702145882e-05,,,,,,,,,,,,,,,,
23049,48.0,,,,,,,,,,,,0.8543350696563721,,,,,,
23099,48.0,,,,,,,,,,,,0.9922218322753906,,,,,,
23149,48.0,,,,,,,,,,,,0.7512131929397583,,,,,,
23199,48.0,,,,,,,,,,,,0.7093650102615356,,,,,,
23249,48.0,,,,,,,,,,,,0.9490848779678345,,,,,,
23299,48.0,,,,,,,,,,,,1.0490987300872803,,,,,,
23349,48.0,,,,,,,,,,,,0.880753755569458,,,,,,
23399,48.0,,,,,,,,,,,,0.7870510220527649,,,,,,
23449,48.0,,,,,,,,,,,,1.0602442026138306,,,,,,
23499,48.0,,,,,,,,,,,,0.9168382287025452,,,,,,
23519,48.0,,,,,,,,0.0,0.0,0.0,0.0,,3.862775702145882e-05,28.33407211303711,1.6393442153930664,14.466105461120605,12.228622436523438,0.8379974961280823
23520,,,3.8191661587916315e-05,,,,,,,,,,,,,,,,
23549,49.0,,,,,,,,,,,,0.8385136127471924,,,,,,
23599,49.0,,,,,,,,,,,,0.9129407405853271,,,,,,
23649,49.0,,,,,,,,,,,,0.9313768148422241,,,,,,
23699,49.0,,,,,,,,,,,,0.8686004281044006,,,,,,
23749,49.0,,,,,,,,,,,,0.9086825847625732,,,,,,
23799,49.0,,,,,,,,,,,,0.7945957779884338,,,,,,
23849,49.0,,,,,,,,,,,,0.9999253749847412,,,,,,
23899,49.0,,,,,,,,,,,,1.1088327169418335,,,,,,
23949,49.0,,,,,,,,,,,,0.7890884876251221,,,,,,
23999,49.0,,,,,,,,0.0,0.0,0.0,0.0,1.0267117023468018,3.8191661587916315e-05,28.865751266479492,1.5507310628890991,14.59902572631836,12.715994834899902,0.863997757434845
24000,,,3.775000004679896e-05,,,,,,,,,,,,,,,,
24049,50.0,,,,,,,,,,,,0.8617392778396606,,,,,,
24099,50.0,,,,,,,,,,,,0.7489520311355591,,,,,,
24149,50.0,,,,,,,,,,,,1.0959527492523193,,,,,,
24199,50.0,,,,,,,,,,,,0.9619870185852051,,,,,,
24249,50.0,,,,,,,,,,,,0.7961642742156982,,,,,,
24299,50.0,,,,,,,,,,,,1.0314559936523438,,,,,,
24349,50.0,,,,,,,,,,,,0.9147179126739502,,,,,,
24399,50.0,,,,,,,,,,,,0.782159149646759,,,,,,
24449,50.0,,,,,,,,,,,,0.9188569784164429,,,,,,
24479,50.0,,,,,,,,0.0,0.0,0.0,0.0,,3.775000004679896e-05,27.71377944946289,1.4399645328521729,14.576871871948242,11.696943283081055,0.8359816074371338
24480,,,3.730296521098353e-05,,,,,,,,,,,,,,,,
24499,51.0,,,,,,,,,,,,0.8908236026763916,,,,,,
24549,51.0,,,,,,,,,,,,0.8800824880599976,,,,,,
24599,51.0,,,,,,,,,,,,0.8429911136627197,,,,,,
24649,51.0,,,,,,,,,,,,1.1744349002838135,,,,,,
24699,51.0,,,,,,,,,,,,0.8590489625930786,,,,,,
24749,51.0,,,,,,,,,,,,0.9682512283325195,,,,,,
24799,51.0,,,,,,,,,,,,1.0948086977005005,,,,,,
24849,51.0,,,,,,,,,,,,0.8067100048065186,,,,,,
24899,51.0,,,,,,,,,,,,0.7143286466598511,,,,,,
24949,51.0,,,,,,,,,,,,0.8396688103675842,,,,,,
24959,51.0,,,,,,,,0.0,0.0,0.0,0.0,,3.730296521098353e-05,26.960567474365234,1.2184315919876099,14.244572639465332,11.497563362121582,0.7907867431640625
24960,,,3.685075353132561e-05,,,,,,,,,,,,,,,,
24999,52.0,,,,,,,,,,,,1.1038944721221924,,,,,,
25049,52.0,,,,,,,,,,,,0.7053602933883667,,,,,,
25099,52.0,,,,,,,,,,,,1.079266905784607,,,,,,
25149,52.0,,,,,,,,,,,,0.9573449492454529,,,,,,
25199,52.0,,,,,,,,,,,,1.15764582157135,,,,,,
25249,52.0,,,,,,,,,,,,0.7793868780136108,,,,,,
25299,52.0,,,,,,,,,,,,0.9659870862960815,,,,,,
25349,52.0,,,,,,,,,,,,0.9089864492416382,,,,,,
25399,52.0,,,,,,,,,,,,0.923966109752655,,,,,,
25439,52.0,,,,,,,,0.0,0.0,0.0,0.0,,3.685075353132561e-05,27.558706283569336,1.5064244270324707,14.510412216186523,11.5418701171875,0.801695704460144
25440,,,3.639356145868078e-05,,,,,,,,,,,,,,,,
25449,53.0,,,,,,,,,,,,0.7588492631912231,,,,,,
25499,53.0,,,,,,,,,,,,0.8002263307571411,,,,,,
25549,53.0,,,,,,,,,,,,0.874746561050415,,,,,,
25599,53.0,,,,,,,,,,,,0.9357455968856812,,,,,,
25649,53.0,,,,,,,,,,,,1.112091302871704,,,,,,
25699,53.0,,,,,,,,,,,,0.7624164819717407,,,,,,
25749,53.0,,,,,,,,,,,,0.9603358507156372,,,,,,
25799,53.0,,,,,,,,,,,,1.0622775554656982,,,,,,
25849,53.0,,,,,,,,,,,,0.992057740688324,,,,,,
25899,53.0,,,,,,,,,,,,0.9639952182769775,,,,,,
25919,53.0,,,,,,,,0.0,0.0,0.0,0.0,,3.639356145868078e-05,27.182100296020508,1.2405848503112793,14.31103229522705,11.63048267364502,0.8047071099281311
25920,,,3.593159271986224e-05,,,,,,,,,,,,,,,,
25949,54.0,,,,,,,,,,,,0.9849051237106323,,,,,,
25999,54.0,,,,,,,,,,,,1.0637072324752808,,,,,,
26049,54.0,,,,,,,,,,,,0.8159366846084595,,,,,,
26099,54.0,,,,,,,,,,,,0.8413940668106079,,,,,,
26149,54.0,,,,,,,,,,,,0.6593732833862305,,,,,,
26199,54.0,,,,,,,,,,,,0.6684044003486633,,,,,,
26249,54.0,,,,,,,,,,,,0.8760097622871399,,,,,,
26299,54.0,,,,,,,,,,,,0.7762769460678101,,,,,,
26349,54.0,,,,,,,,,,,,0.9060658812522888,,,,,,
26399,54.0,,,,,,,,0.0,0.0,0.0,0.0,0.8121317625045776,3.593159271986224e-05,27.40363311767578,1.3956578969955444,14.820558547973633,11.187417030334473,0.7894185185432434
26400,,,3.5465047403704375e-05,,,,,,,,,,,,,,,,
26449,55.0,,,,,,,,,,,,0.9856815338134766,,,,,,
26499,55.0,,,,,,,,,,,,1.0721532106399536,,,,,,
26549,55.0,,,,,,,,,,,,0.8612714409828186,,,,,,
26599,55.0,,,,,,,,,,,,0.9564307928085327,,,,,,
26649,55.0,,,,,,,,,,,,0.964248776435852,,,,,,
26699,55.0,,,,,,,,,,,,1.094559907913208,,,,,,
26749,55.0,,,,,,,,,,,,0.8703714609146118,,,,,,
26799,55.0,,,,,,,,,,,,0.7017010450363159,,,,,,
26849,55.0,,,,,,,,,,,,1.0428049564361572,,,,,,
26879,55.0,,,,,,,,0.0,0.0,0.0,0.0,,3.5465047403704375e-05,26.18520164489746,1.4621179103851318,13.048294067382812,11.674789428710938,0.7784438133239746
26880,,,3.4994132874999195e-05,,,,,,,,,,,,,,,,
26899,56.0,,,,,,,,,,,,0.8958333730697632,,,,,,
26949,56.0,,,,,,,,,,,,0.9494327306747437,,,,,,
26999,56.0,,,,,,,,,,,,1.077101230621338,,,,,,
27049,56.0,,,,,,,,,,,,0.8766555190086365,,,,,,
27099,56.0,,,,,,,,,,,,0.9266183376312256,,,,,,
27149,56.0,,,,,,,,,,,,0.8445555567741394,,,,,,
27199,56.0,,,,,,,,,,,,0.9496512413024902,,,,,,
27249,56.0,,,,,,,,,,,,1.0157121419906616,,,,,,
27299,56.0,,,,,,,,,,,,1.0671415328979492,,,,,,
27349,56.0,,,,,,,,,,,,0.9572621583938599,,,,,,
27359,56.0,,,,,,,,0.0,0.0,0.0,0.0,,3.4994132874999195e-05,26.273815155029297,1.373504638671875,13.40274715423584,11.497563362121582,0.792377769947052
27360,,,3.4519052860559896e-05,,,,,,,,,,,,,,,,
27399,57.0,,,,,,,,,,,,0.7963261604309082,,,,,,
27449,57.0,,,,,,,,,,,,0.8348280787467957,,,,,,
27499,57.0,,,,,,,,,,,,0.859998345375061,,,,,,
27549,57.0,,,,,,,,,,,,0.8846641778945923,,,,,,
27599,57.0,,,,,,,,,,,,0.7501934170722961,,,,,,
27649,57.0,,,,,,,,,,,,0.8888334035873413,,,,,,
27699,57.0,,,,,,,,,,,,0.7941826581954956,,,,,,
27749,57.0,,,,,,,,,,,,0.7829813957214355,,,,,,
27799,57.0,,,,,,,,,,,,0.8812508583068848,,,,,,
27839,57.0,,,,,,,,0.0,0.0,0.0,0.0,,3.4519052860559896e-05,25.34337615966797,1.7722641229629517,11.5418701171875,12.029242515563965,0.7831648588180542
27840,,,3.404001472517848e-05,,,,,,,,,,,,,,,,
27849,58.0,,,,,,,,,,,,0.8366689682006836,,,,,,
27899,58.0,,,,,,,,,,,,0.8631678819656372,,,,,,
27949,58.0,,,,,,,,,,,,0.8403581380844116,,,,,,
27999,58.0,,,,,,,,,,,,0.618671715259552,,,,,,
28049,58.0,,,,,,,,,,,,0.8601827621459961,,,,,,
28099,58.0,,,,,,,,,,,,0.7277419567108154,,,,,,
28149,58.0,,,,,,,,,,,,0.9651191234588623,,,,,,
28199,58.0,,,,,,,,,,,,0.8618847131729126,,,,,,
28249,58.0,,,,,,,,,,,,0.8057435750961304,,,,,,
28299,58.0,,,,,,,,,,,,0.982610821723938,,,,,,
28319,58.0,,,,,,,,0.0,0.0,0.0,0.0,,3.404001472517848e-05,26.42888832092285,1.5950376987457275,13.336287498474121,11.497563362121582,0.7977556586265564
28320,,,3.355723310960457e-05,,,,,,,,,,,,,,,,
28349,59.0,,,,,,,,,,,,0.7558881044387817,,,,,,
28399,59.0,,,,,,,,,,,,0.6452754735946655,,,,,,
28449,59.0,,,,,,,,,,,,0.8059682846069336,,,,,,
28499,59.0,,,,,,,,,,,,0.8263450860977173,,,,,,
28549,59.0,,,,,,,,,,,,0.7370495796203613,,,,,,
28599,59.0,,,,,,,,,,,,0.6431461572647095,,,,,,
28649,59.0,,,,,,,,,,,,0.8050750494003296,,,,,,
28699,59.0,,,,,,,,,,,,0.8152024745941162,,,,,,
28749,59.0,,,,,,,,,,,,0.8308464288711548,,,,,,
28799,59.0,,,,,,,,0.0,0.0,0.0,0.0,0.8175605535507202,3.355723310960457e-05,25.7642879486084,1.3291980028152466,12.671688079833984,11.763402938842773,0.774884045124054
28800,,,3.307091537863016e-05,,,,,,,,,,,,,,,,
28849,60.0,,,,,,,,,,,,0.7587701082229614,,,,,,
28899,60.0,,,,,,,,,,,,0.8733479380607605,,,,,,
28949,60.0,,,,,,,,,,,,0.8996270298957825,,,,,,
28999,60.0,,,,,,,,,,,,0.9306187629699707,,,,,,
29049,60.0,,,,,,,,,,,,0.6628412008285522,,,,,,
29099,60.0,,,,,,,,,,,,0.8988679647445679,,,,,,
29149,60.0,,,,,,,,,,,,0.9417941570281982,,,,,,
29199,60.0,,,,,,,,,,,,0.900438129901886,,,,,,
29249,60.0,,,,,,,,,,,,0.7385039925575256,,,,,,
29279,60.0,,,,,,,,0.0,0.0,0.0,0.0,,3.307091537863016e-05,25.254762649536133,1.4178112745285034,11.785555839538574,12.051395416259766,0.7636528015136719
29280,,,3.258127981098369e-05,,,,,,,,,,,,,,,,
29299,61.0,,,,,,,,,,,,0.7765164375305176,,,,,,
29349,61.0,,,,,,,,,,,,0.677308976650238,,,,,,
29399,61.0,,,,,,,,,,,,0.8057368397712708,,,,,,
29449,61.0,,,,,,,,,,,,0.804218053817749,,,,,,
29499,61.0,,,,,,,,,,,,0.8102046251296997,,,,,,
29549,61.0,,,,,,,,,,,,0.7993998527526855,,,,,,
29599,61.0,,,,,,,,,,,,0.7926878333091736,,,,,,
29649,61.0,,,,,,,,,,,,0.8596774935722351,,,,,,
29699,61.0,,,,,,,,,,,,0.9343557357788086,,,,,,
29749,61.0,,,,,,,,,,,,0.7999991178512573,,,,,,
29759,61.0,,,,,,,,0.0,0.0,0.0,0.0,,3.258127981098369e-05,24.72308349609375,1.8387240171432495,10.633584022521973,12.250775337219238,0.7876540422439575
29760,,,3.208853740943596e-05,,,,,,,,,,,,,,,,
29799,62.0,,,,,,,,,,,,0.9452478289604187,,,,,,
29849,62.0,,,,,,,,,,,,1.2174170017242432,,,,,,
29899,62.0,,,,,,,,,,,,0.6533112525939941,,,,,,
29949,62.0,,,,,,,,,,,,0.8990358114242554,,,,,,
29999,62.0,,,,,,,,,,,,0.8265185952186584,,,,,,
30049,62.0,,,,,,,,,,,,0.7189373970031738,,,,,,
30099,62.0,,,,,,,,,,,,0.9067298769950867,,,,,,
30149,62.0,,,,,,,,,,,,0.6657427549362183,,,,,,
30199,62.0,,,,,,,,,,,,0.9341459274291992,,,,,,
30239,62.0,,,,,,,,0.0,0.0,0.0,0.0,,3.208853740943596e-05,24.324323654174805,1.8165706396102905,11.010190963745117,11.497563362121582,0.7492028474807739
30240,,,3.159290281473659e-05,,,,,,,,,,,,,,,,
30249,63.0,,,,,,,,,,,,0.7922523617744446,,,,,,
30299,63.0,,,,,,,,,,,,1.0676913261413574,,,,,,
30349,63.0,,,,,,,,,,,,0.8144134283065796,,,,,,
30399,63.0,,,,,,,,,,,,0.9130327701568604,,,,,,
30449,63.0,,,,,,,,,,,,0.6507923007011414,,,,,,
30499,63.0,,,,,,,,,,,,0.8797115087509155,,,,,,
30549,63.0,,,,,,,,,,,,1.0509564876556396,,,,,,
30599,63.0,,,,,,,,,,,,0.9088715314865112,,,,,,
30649,63.0,,,,,,,,,,,,0.790148138999939,,,,,,
30699,63.0,,,,,,,,,,,,0.8050769567489624,,,,,,
30719,63.0,,,,,,,,0.0,0.0,0.0,0.0,,3.159290281473659e-05,26.628267288208008,1.6393442153930664,12.893220901489258,12.095702171325684,0.786292314529419
30720,,,3.1094597943592817e-05,,,,,,,,,,,,,,,,
30749,64.0,,,,,,,,,,,,1.0331754684448242,,,,,,
30799,64.0,,,,,,,,,,,,1.116306185722351,,,,,,
30849,64.0,,,,,,,,,,,,0.712417483329773,,,,,,
30899,64.0,,,,,,,,,,,,0.9746917486190796,,,,,,
30949,64.0,,,,,,,,,,,,0.7467259764671326,,,,,,
30999,64.0,,,,,,,,,,,,0.9031664133071899,,,,,,
31049,64.0,,,,,,,,,,,,0.9239575862884521,,,,,,
31099,64.0,,,,,,,,,,,,0.802700400352478,,,,,,
31149,64.0,,,,,,,,,,,,0.8817721605300903,,,,,,
31199,64.0,,,,,,,,0.0,0.0,0.0,0.0,1.2472009658813477,3.1094597943592817e-05,26.207355499267578,1.373504638671875,13.469206809997559,11.364643096923828,0.7758232951164246
31200,,,3.0593837436754256e-05,,,,,,,,,,,,,,,,
31249,65.0,,,,,,,,,,,,0.7116961479187012,,,,,,
