step,epoch,hp_metric,lr-Adam,train/CER,train/DER,train/IER,train/SER,train/loss,train/lr,val/CER,val/DER,val/IER,val/SER,val/loss
0,,-1.0,9.99999993922529e-09,,,,,,,,,,,
49,0.0,,,,,,,192.00250244140625,,,,,,
99,0.0,,,,,,,148.89886474609375,,,,,,
149,0.0,,,,,,,165.09588623046875,,,,,,
199,0.0,,,,,,,150.22984313964844,,,,,,
249,0.0,,,,,,,169.8545379638672,,,,,,
299,0.0,,,,,,,145.9654541015625,,,,,,
349,0.0,,,,,,,159.08753967285156,,,,,,
399,0.0,,,,,,,169.43788146972656,,,,,,
449,0.0,,,,,,,132.22039794921875,,,,,,
479,0.0,,,0.0,0.0,0.0,0.0,,9.99999993922529e-09,1285.7332763671875,1223.59326171875,0.08861320465803146,62.051395416259766,133.1930694580078
480,,,5.564444563788129e-06,,,,,,,,,,,
499,1.0,,,,,,,143.8587188720703,,,,,,
549,1.0,,,,,,,138.69247436523438,,,,,,
599,1.0,,,,,,,88.70252227783203,,,,,,
649,1.0,,,,,,,112.57125854492188,,,,,,
699,1.0,,,,,,,101.53446197509766,,,,,,
749,1.0,,,,,,,80.82147216796875,,,,,,
799,1.0,,,,,,,69.9801025390625,,,,,,
849,1.0,,,,,,,55.93913650512695,,,,,,
899,1.0,,,,,,,60.98129653930664,,,,,,
949,1.0,,,,,,,73.74812316894531,,,,,,
959,1.0,,,0.0,0.0,0.0,0.0,,5.564444563788129e-06,100.0,0.0,100.0,0.0,44.00470733642578
960,,,1.1118889233330265e-05,,,,,,,,,,,
999,2.0,,,,,,,38.36358642578125,,,,,,
1049,2.0,,,,,,,31.86671257019043,,,,,,
1099,2.0,,,,,,,19.189281463623047,,,,,,
1149,2.0,,,,,,,18.15460968017578,,,,,,
1199,2.0,,,,,,,9.730464935302734,,,,,,
1249,2.0,,,,,,,6.478466033935547,,,,,,
1299,2.0,,,,,,,5.157736301422119,,,,,,
1349,2.0,,,,,,,4.291887283325195,,,,,,
1399,2.0,,,,,,,3.694493293762207,,,,,,
1439,2.0,,,0.0,0.0,0.0,0.0,,1.1118889233330265e-05,100.0,0.0,100.0,0.0,3.4932422637939453
1440,,,1.667333344812505e-05,,,,,,,,,,,
1449,3.0,,,,,,,3.5688209533691406,,,,,,
1499,3.0,,,,,,,3.3769989013671875,,,,,,
1549,3.0,,,,,,,3.260389804840088,,,,,,
1599,3.0,,,,,,,3.3517565727233887,,,,,,
1649,3.0,,,,,,,3.335498809814453,,,,,,
1699,3.0,,,,,,,5.151989936828613,,,,,,
1749,3.0,,,,,,,3.384063959121704,,,,,,
1799,3.0,,,,,,,3.2001185417175293,,,,,,
1849,3.0,,,,,,,3.3044638633728027,,,,,,
1899,3.0,,,,,,,3.3248517513275146,,,,,,
1919,3.0,,,0.0,0.0,0.0,0.0,,1.667333344812505e-05,100.0,0.0,100.0,0.0,3.21893572807312
1920,,,2.2227777662919834e-05,,,,,,,,,,,
1949,4.0,,,,,,,3.2200942039489746,,,,,,
1999,4.0,,,,,,,3.2783384323120117,,,,,,
2049,4.0,,,,,,,3.1735706329345703,,,,,,
2099,4.0,,,,,,,3.1312143802642822,,,,,,
2149,4.0,,,,,,,3.130331516265869,,,,,,
2199,4.0,,,,,,,3.090284824371338,,,,,,
2249,4.0,,,,,,,3.101992130279541,,,,,,
2299,4.0,,,,,,,3.132744312286377,,,,,,
2349,4.0,,,,,,,3.119898796081543,,,,,,
2399,4.0,,,0.0,0.0,0.0,0.0,3.244286298751831,2.2227777662919834e-05,100.0,0.0,100.0,0.0,3.058452606201172
2400,,,2.778222187771462e-05,,,,,,,,,,,
2449,5.0,,,,,,,3.07452130317688,,,,,,
2499,5.0,,,,,,,3.1565542221069336,,,,,,
2549,5.0,,,,,,,3.0768067836761475,,,,,,
2599,5.0,,,,,,,2.996391773223877,,,,,,
2649,5.0,,,,,,,2.988016128540039,,,,,,
2699,5.0,,,,,,,3.157827377319336,,,,,,
2749,5.0,,,,,,,2.9919211864471436,,,,,,
2799,5.0,,,,,,,3.091299533843994,,,,,,
2849,5.0,,,,,,,2.861196517944336,,,,,,
2879,5.0,,,0.0,0.0,0.0,0.0,,2.778222187771462e-05,97.36375427246094,0.0,97.20868682861328,0.1550731062889099,2.8858790397644043
2880,,,3.3336666092509404e-05,,,,,,,,,,,
2899,6.0,,,,,,,2.971958637237549,,,,,,
