step,epoch,hp_metric,lr-Adam,train/CER,train/DER,train/IER,train/SER,train/loss,train/lr,val/CER,val/DER,val/IER,val/SER,val/loss
0,,-1.0,,,,,,,,,,,,
10559,21.0,,,0.0,0.0,0.0,0.0,,9.99999993922529e-09,25.83074951171875,3.721754550933838,4.253433704376221,17.855560302734375,0.8190562129020691
10560,,,4.9793277867138386e-05,,,,,,,,,,,
10599,22.0,,,,,,,0.918441116809845,,,,,,
10649,22.0,,,,,,,1.0438573360443115,,,,,,
10699,22.0,,,,,,,0.8364710211753845,,,,,,
10749,22.0,,,,,,,1.1649284362792969,,,,,,
10799,22.0,,,,,,,1.3538475036621094,,,,,,
10849,22.0,,,,,,,0.9666832685470581,,,,,,
10899,22.0,,,,,,,1.024801254272461,,,,,,
10949,22.0,,,,,,,0.9589147567749023,,,,,,
10999,22.0,,,,,,,0.9155972003936768,,,,,,
11039,22.0,,,0.0,0.0,0.0,0.0,,9.99999993922529e-09,25.03322982788086,3.9432876110076904,3.633141279220581,17.45680046081543,0.793901264667511
11040,,,4.975744741386734e-05,,,,,,,,,,,
11049,23.0,,,,,,,1.0638339519500732,,,,,,
11099,23.0,,,,,,,0.9859059453010559,,,,,,
11149,23.0,,,,,,,1.0565601587295532,,,,,,
11199,23.0,,,,,,,0.8733642101287842,,,,,,
11249,23.0,,,,,,,1.0203018188476562,,,,,,
11299,23.0,,,,,,,0.7474071979522705,,,,,,
11349,23.0,,,,,,,1.0851781368255615,,,,,,
11399,23.0,,,,,,,1.0293526649475098,,,,,,
11449,23.0,,,,,,,0.8164040446281433,,,,,,
11499,23.0,,,,,,,1.2062634229660034,,,,,,
11519,23.0,,,0.0,0.0,0.0,0.0,,9.99999993922529e-09,25.58706283569336,2.5919361114501953,5.427558898925781,17.567567825317383,0.8034024834632874
11520,,,4.971876842319034e-05,,,,,,,,,,,
11549,24.0,,,,,,,1.0170823335647583,,,,,,
11599,24.0,,,,,,,0.8962773084640503,,,,,,
11649,24.0,,,,,,,1.1543657779693604,,,,,,
11699,24.0,,,,,,,1.0125501155853271,,,,,,
11749,24.0,,,,,,,1.0900859832763672,,,,,,
11799,24.0,,,,,,,1.224278450012207,,,,,,
11849,24.0,,,,,,,1.1406080722808838,,,,,,
11899,24.0,,,,,,,0.8722810745239258,,,,,,
11949,24.0,,,,,,,0.9035496711730957,,,,,,
11999,24.0,,,0.0,0.0,0.0,0.0,1.5263073444366455,9.99999993922529e-09,26.00797462463379,3.8546743392944336,4.452813625335693,17.70048713684082,0.8120816946029663
12000,,,4.9677248171065e-05,,,,,,,,,,,
12049,25.0,,,,,,,1.053281545639038,,,,,,
12099,25.0,,,,,,,0.9261521100997925,,,,,,
12149,25.0,,,,,,,1.0662767887115479,,,,,,
12199,25.0,,,,,,,1.3215398788452148,,,,,,
12249,25.0,,,,,,,0.996367335319519,,,,,,
12299,25.0,,,,,,,0.8835359811782837,,,,,,
12349,25.0,,,,,,,0.7650666236877441,,,,,,
12399,25.0,,,,,,,1.0201928615570068,,,,,,
12449,25.0,,,,,,,1.1074813604354858,,,,,,
12479,25.0,,,0.0,0.0,0.0,0.0,,9.99999993922529e-09,25.52060317993164,3.610988140106201,4.696499824523926,17.213115692138672,0.7964741587638855
12480,,,4.963289393344894e-05,,,,,,,,,,,
12499,26.0,,,,,,,1.0190964937210083,,,,,,
12549,26.0,,,,,,,1.092491626739502,,,,,,
12599,26.0,,,,,,,0.9642881155014038,,,,,,
12649,26.0,,,,,,,1.1718556880950928,,,,,,
12699,26.0,,,,,,,0.9123811721801758,,,,,,
12749,26.0,,,,,,,0.8804532885551453,,,,,,
12799,26.0,,,,,,,0.9464423656463623,,,,,,
12849,26.0,,,,,,,0.9370211958885193,,,,,,
12899,26.0,,,,,,,0.8827892541885376,,,,,,
12949,26.0,,,,,,,0.8740623593330383,,,,,,
12959,26.0,,,0.0,0.0,0.0,0.0,,9.99999993922529e-09,23.43819236755371,2.5033230781555176,4.7629594802856445,16.17190933227539,0.7285443544387817
12960,,,4.9585705710342154e-05,,,,,,,,,,,
12999,27.0,,,,,,,0.7883118987083435,,,,,,
13049,27.0,,,,,,,0.8397958874702454,,,,,,
13099,27.0,,,,,,,1.0796592235565186,,,,,,
13149,27.0,,,,,,,0.8276776075363159,,,,,,
13199,27.0,,,,,,,0.8262721300125122,,,,,,
13249,27.0,,,,,,,1.1335595846176147,,,,,,
13299,27.0,,,,,,,1.0335487127304077,,,,,,
13349,27.0,,,,,,,0.805641770362854,,,,,,
13399,27.0,,,,,,,0.8279778957366943,,,,,,
13439,27.0,,,0.0,0.0,0.0,0.0,,9.99999993922529e-09,22.972972869873047,2.813469171524048,4.7851128578186035,15.374390602111816,0.7237298488616943
13440,,,4.953569077770226e-05,,,,,,,,,,,
13449,28.0,,,,,,,0.7470766305923462,,,,,,
13499,28.0,,,,,,,0.6371371746063232,,,,,,
13549,28.0,,,,,,,1.1180086135864258,,,,,,
13599,28.0,,,,,,,1.1915383338928223,,,,,,
13649,28.0,,,,,,,0.7596782445907593,,,,,,
13699,28.0,,,,,,,0.7756505012512207,,,,,,
13749,28.0,,,,,,,1.0590839385986328,,,,,,
13799,28.0,,,,,,,1.0963540077209473,,,,,,
13849,28.0,,,,,,,0.8196616768836975,,,,,,
13899,28.0,,,,,,,0.7903737425804138,,,,,,
13919,28.0,,,0.0,0.0,0.0,0.0,,9.99999993922529e-09,22.374834060668945,3.145768642425537,3.8989808559417725,15.330083847045898,0.7100210189819336
13920,,,4.948285277350806e-05,,,,,,,,,,,
13949,29.0,,,,,,,1.0708379745483398,,,,,,
13999,29.0,,,,,,,0.9477981925010681,,,,,,
14049,29.0,,,,,,,0.823859453201294,,,,,,
14099,29.0,,,,,,,0.7017768621444702,,,,,,
14149,29.0,,,,,,,1.0447728633880615,,,,,,
14199,29.0,,,,,,,0.9534703493118286,,,,,,
14249,29.0,,,,,,,1.0873043537139893,,,,,,
14299,29.0,,,,,,,0.8870149850845337,,,,,,
14349,29.0,,,,,,,1.0787608623504639,,,,,,
14399,29.0,,,0.0,0.0,0.0,0.0,0.9939407110214233,9.99999993922529e-09,23.15019989013672,2.5254762172698975,5.449711799621582,15.175010681152344,0.7229354381561279
14400,,,4.9427202611695975e-05,,,,,,,,,,,
14449,30.0,,,,,,,1.1380749940872192,,,,,,
14499,30.0,,,,,,,0.8643605709075928,,,,,,
14549,30.0,,,,,,,0.8754703998565674,,,,,,
14599,30.0,,,,,,,0.8205397129058838,,,,,,
14649,30.0,,,,,,,0.9752784371376038,,,,,,
14699,30.0,,,,,,,0.8237178921699524,,,,,,
14749,30.0,,,,,,,0.8296076059341431,,,,,,
14799,30.0,,,,,,,0.7420521974563599,,,,,,
14849,30.0,,,,,,,0.7441912889480591,,,,,,
14879,30.0,,,0.0,0.0,0.0,0.0,,9.99999993922529e-09,21.466548919677734,2.9685423374176025,3.9654407501220703,14.532565116882324,0.6712125539779663
14880,,,4.936874393024482e-05,,,,,,,,,,,
14899,31.0,,,,,,,0.8415217399597168,,,,,,
14949,31.0,,,,,,,0.8374718427658081,,,,,,
14999,31.0,,,,,,,0.6937495470046997,,,,,,
15049,31.0,,,,,,,0.8742316365242004,,,,,,
15099,31.0,,,,,,,0.7629081010818481,,,,,,
15149,31.0,,,,,,,1.2952320575714111,,,,,,
15199,31.0,,,,,,,0.6040753126144409,,,,,,
15249,31.0,,,,,,,0.7903372049331665,,,,,,
15299,31.0,,,,,,,1.0848301649093628,,,,,,
15349,31.0,,,,,,,0.8719884753227234,,,,,,
15359,31.0,,,0.0,0.0,0.0,0.0,,9.99999993922529e-09,21.643774032592773,2.259636640548706,5.914931297302246,13.469206809997559,0.6884059309959412
15360,,,4.930748764309101e-05,,,,,,,,,,,
15399,32.0,,,,,,,0.9771162867546082,,,,,,
15449,32.0,,,,,,,0.9269075989723206,,,,,,
15499,32.0,,,,,,,0.6090920567512512,,,,,,
15549,32.0,,,,,,,0.8861766457557678,,,,,,
15599,32.0,,,,,,,0.9321345090866089,,,,,,
15649,32.0,,,,,,,0.9798797965049744,,,,,,
15699,32.0,,,,,,,0.8465173244476318,,,,,,
15749,32.0,,,,,,,0.7227495312690735,,,,,,
15799,32.0,,,,,,,0.7967525124549866,,,,,,
15839,32.0,,,0.0,0.0,0.0,0.0,,9.99999993922529e-09,22.33052635192871,2.769162654876709,4.8072662353515625,14.754097938537598,0.6915525197982788
15840,,,4.9243433750234544e-05,,,,,,,,,,,
15849,33.0,,,,,,,0.8594990968704224,,,,,,
15899,33.0,,,,,,,0.9836305379867554,,,,,,
15949,33.0,,,,,,,0.7822492122650146,,,,,,
15999,33.0,,,,,,,0.8944060802459717,,,,,,
16049,33.0,,,,,,,0.862707793712616,,,,,,
16099,33.0,,,,,,,0.8708956837654114,,,,,,
16149,33.0,,,,,,,0.79173344373703,,,,,,
16199,33.0,,,,,,,0.8465954065322876,,,,,,
16249,33.0,,,,,,,0.7194780111312866,,,,,,
16299,33.0,,,,,,,0.7632403373718262,,,,,,
16319,33.0,,,0.0,0.0,0.0,0.0,,9.99999993922529e-09,21.200708389282227,2.4590163230895996,5.272485733032227,13.469206809997559,0.6698422431945801
16320,,,4.917659316561185e-05,,,,,,,,,,,
16349,34.0,,,,,,,0.7435048222541809,,,,,,
16399,34.0,,,,,,,0.7182407975196838,,,,,,
16449,34.0,,,,,,,1.0812402963638306,,,,,,
16499,34.0,,,,,,,0.759147047996521,,,,,,
16549,34.0,,,,,,,0.9939464926719666,,,,,,
16599,34.0,,,,,,,0.9353015422821045,,,,,,
16649,34.0,,,,,,,0.7329306602478027,,,,,,
16699,34.0,,,,,,,0.9369819164276123,,,,,,
16749,34.0,,,,,,,0.7883073091506958,,,,,,
16799,34.0,,,0.0,0.0,0.0,0.0,0.8279739618301392,9.99999993922529e-09,20.181657791137695,3.0793087482452393,3.5002214908599854,13.602127075195312,0.6360237002372742
16800,,,4.9106973165180534e-05,,,,,,,,,,,
16849,35.0,,,,,,,0.7920012474060059,,,,,,
16899,35.0,,,,,,,0.7651899456977844,,,,,,
16949,35.0,,,,,,,0.858716607093811,,,,,,
16999,35.0,,,,,,,0.7028536796569824,,,,,,
17049,35.0,,,,,,,0.7420544624328613,,,,,,
17099,35.0,,,,,,,1.003752589225769,,,,,,
17149,35.0,,,,,,,0.985037624835968,,,,,,
17199,35.0,,,,,,,0.7775329351425171,,,,,,
17249,35.0,,,,,,,0.852456271648407,,,,,,
17279,35.0,,,0.0,0.0,0.0,0.0,,9.99999993922529e-09,19.89366340637207,2.680549383163452,4.7629594802856445,12.450155258178711,0.6426937580108643
17280,,,4.903458466287702e-05,,,,,,,,,,,
17299,36.0,,,,,,,0.7782706618309021,,,,,,
17349,36.0,,,,,,,0.6104416847229004,,,,,,
17399,36.0,,,,,,,0.5122262239456177,,,,,,
17449,36.0,,,,,,,0.9455216526985168,,,,,,
17499,36.0,,,,,,,0.8451470136642456,,,,,,
17549,36.0,,,,,,,0.7588510513305664,,,,,,
17599,36.0,,,,,,,0.7253607511520386,,,,,,
17649,36.0,,,,,,,0.9089840650558472,,,,,,
17699,36.0,,,,,,,0.8634510636329651,,,,,,
17749,36.0,,,,,,,0.9031208753585815,,,,,,
17759,36.0,,,0.0,0.0,0.0,0.0,,9.99999993922529e-09,20.602569580078125,3.4116082191467285,3.3451483249664307,13.845812797546387,0.6693200469017029
17760,,,4.895943493465893e-05,,,,,,,,,,,
17799,37.0,,,,,,,0.8712802529335022,,,,,,
17849,37.0,,,,,,,0.8242493867874146,,,,,,
17899,37.0,,,,,,,0.8572132587432861,,,,,,
17949,37.0,,,,,,,1.0209147930145264,,,,,,
17999,37.0,,,,,,,0.8347116708755493,,,,,,
18049,37.0,,,,,,,0.817808985710144,,,,,,
18099,37.0,,,,,,,0.7229384183883667,,,,,,
18149,37.0,,,,,,,0.7497742176055908,,,,,,
18199,37.0,,,,,,,0.7842578887939453,,,,,,
18239,37.0,,,0.0,0.0,0.0,0.0,,9.99999993922529e-09,19.805051803588867,2.5919361114501953,4.408506870269775,12.804608345031738,0.6253359913825989
18240,,,4.888153125648387e-05,,,,,,,,,,,
18249,38.0,,,,,,,0.8010234236717224,,,,,,
18299,38.0,,,,,,,0.9123457670211792,,,,,,
18349,38.0,,,,,,,0.6733970642089844,,,,,,
18399,38.0,,,,,,,0.7487785816192627,,,,,,
18449,38.0,,,,,,,0.6516077518463135,,,,,,
18499,38.0,,,,,,,0.8710874915122986,,,,,,
18549,38.0,,,,,,,0.6560245752334595,,,,,,
18599,38.0,,,,,,,0.7621923685073853,,,,,,
18649,38.0,,,,,,,0.7110871076583862,,,,,,
18699,38.0,,,,,,,0.8655426502227783,,,,,,
18719,38.0,,,0.0,0.0,0.0,0.0,,9.99999993922529e-09,20.890562057495117,2.303943395614624,4.652193069458008,13.934426307678223,0.6457407474517822
18720,,,4.880088454228826e-05,,,,,,,,,,,
18749,39.0,,,,,,,0.9949063658714294,,,,,,
18799,39.0,,,,,,,0.8764259815216064,,,,,,
18849,39.0,,,,,,,0.7151914834976196,,,,,,
18899,39.0,,,,,,,0.7875075340270996,,,,,,
18949,39.0,,,,,,,0.8004125356674194,,,,,,
18999,39.0,,,,,,,0.6560903787612915,,,,,,
19049,39.0,,,,,,,0.7836153507232666,,,,,,
19099,39.0,,,,,,,0.7222370505332947,,,,,,
19149,39.0,,,,,,,0.6340548992156982,,,,,,
19199,39.0,,,0.0,0.0,0.0,0.0,0.6767973303794861,9.99999993922529e-09,19.937971115112305,3.1236155033111572,3.3451483249664307,13.469206809997559,0.6241940855979919
19200,,,4.8717502068029717e-05,,,,,,,,,,,
19249,40.0,,,,,,,0.732261061668396,,,,,,
19299,40.0,,,,,,,0.5261503458023071,,,,,,
19349,40.0,,,,,,,0.7762225270271301,,,,,,
19399,40.0,,,,,,,1.1479445695877075,,,,,,
19449,40.0,,,,,,,0.8142558336257935,,,,,,
19499,40.0,,,,,,,0.6032509803771973,,,,,,
19549,40.0,,,,,,,0.7021865248680115,,,,,,
19599,40.0,,,,,,,1.034409761428833,,,,,,
19649,40.0,,,,,,,0.7087868452072144,,,,,,
19679,40.0,,,0.0,0.0,0.0,0.0,,9.99999993922529e-09,19.605670928955078,3.588834762573242,3.234381914138794,12.782454490661621,0.6201276779174805
19680,,,4.863139474764466e-05,,,,,,,,,,,
19699,41.0,,,,,,,0.7743678092956543,,,,,,
19749,41.0,,,,,,,0.8600367903709412,,,,,,
19799,41.0,,,,,,,1.0197055339813232,,,,,,
19849,41.0,,,,,,,0.9338734149932861,,,,,,
19899,41.0,,,,,,,0.8178454637527466,,,,,,
19949,41.0,,,,,,,0.7533987760543823,,,,,,
19999,41.0,,,,,,,0.6879950761795044,,,,,,
20049,41.0,,,,,,,0.5717002153396606,,,,,,
20099,41.0,,,,,,,0.7072241902351379,,,,,,
20149,41.0,,,,,,,0.644339919090271,,,,,,
20159,41.0,,,0.0,0.0,0.0,0.0,,9.99999993922529e-09,18.387239456176758,2.5697829723358154,3.7882144451141357,12.029242515563965,0.5931100249290466
20160,,,4.854257349506952e-05,,,,,,,,,,,
20199,42.0,,,,,,,0.5019655227661133,,,,,,
20249,42.0,,,,,,,0.883101224899292,,,,,,
20299,42.0,,,,,,,0.6832743883132935,,,,,,
20349,42.0,,,,,,,0.7363390922546387,,,,,,
20399,42.0,,,,,,,0.8464054465293884,,,,,,
20449,42.0,,,,,,,0.5754427313804626,,,,,,
20499,42.0,,,,,,,0.6797230243682861,,,,,,
20549,42.0,,,,,,,0.6455676555633545,,,,,,
20599,42.0,,,,,,,0.5618795156478882,,,,,,
20639,42.0,,,0.0,0.0,0.0,0.0,,9.99999993922529e-09,20.33673095703125,3.0793087482452393,3.322995185852051,13.934426307678223,0.6486642360687256
20640,,,4.8451049224240705e-05,,,,,,,,,,,
20649,43.0,,,,,,,0.7578341364860535,,,,,,
20699,43.0,,,,,,,0.6637833714485168,,,,,,
20749,43.0,,,,,,,0.850447416305542,,,,,,
20799,43.0,,,,,,,0.5124659538269043,,,,,,
20849,43.0,,,,,,,0.6937803030014038,,,,,,
20899,43.0,,,,,,,0.6536982655525208,,,,,,
20949,43.0,,,,,,,0.7485932111740112,,,,,,
20999,43.0,,,,,,,0.624670147895813,,,,,,
21049,43.0,,,,,,,0.5831416845321655,,,,,,
21099,43.0,,,,,,,0.8718770742416382,,,,,,
21119,43.0,,,0.0,0.0,0.0,0.0,,9.99999993922529e-09,18.586620330810547,3.699601173400879,3.0571556091308594,11.829862594604492,0.5982056260108948
21120,,,4.835682921111584e-05,,,,,,,,,,,
21149,44.0,,,,,,,0.6606465578079224,,,,,,
21199,44.0,,,,,,,0.594049334526062,,,,,,
21249,44.0,,,,,,,0.7061806917190552,,,,,,
21299,44.0,,,,,,,0.7737641334533691,,,,,,
21349,44.0,,,,,,,0.7500340938568115,,,,,,
21399,44.0,,,,,,,0.9058407545089722,,,,,,
21449,44.0,,,,,,,0.6744900345802307,,,,,,
21499,44.0,,,,,,,0.7914285659790039,,,,,,
21549,44.0,,,,,,,0.7283575534820557,,,,,,
21599,44.0,,,0.0,0.0,0.0,0.0,0.9965157508850098,9.99999993922529e-09,18.719539642333984,3.4337615966796875,3.167922019958496,12.1178560256958,0.5983883142471313
21600,,,4.825992800761014e-05,,,,,,,,,,,
21649,45.0,,,,,,,0.628334105014801,,,,,,
21699,45.0,,,,,,,0.8169846534729004,,,,,,
21749,45.0,,,,,,,0.5596975088119507,,,,,,
21799,45.0,,,,,,,0.6269762516021729,,,,,,
21849,45.0,,,,,,,0.5364859104156494,,,,,,
21899,45.0,,,,,,,0.7268435955047607,,,,,,
21949,45.0,,,,,,,0.684860110282898,,,,,,
21999,45.0,,,,,,,0.8654497861862183,,,,,,
22049,45.0,,,,,,,0.5252581834793091,,,,,,
22079,45.0,,,0.0,0.0,0.0,0.0,,9.99999993922529e-09,18.099246978759766,2.9906957149505615,3.8325209617614746,11.276030540466309,0.5712421536445618
22080,,,4.816035652766004e-05,,,,,,,,,,,
22099,46.0,,,,,,,0.6988691091537476,,,,,,
22149,46.0,,,,,,,0.43975597620010376,,,,,,
22199,46.0,,,,,,,0.8016401529312134,,,,,,
22249,46.0,,,,,,,0.687958300113678,,,,,,
22299,46.0,,,,,,,0.5990710854530334,,,,,,
22349,46.0,,,,,,,0.6596351861953735,,,,,,
22399,46.0,,,,,,,0.5450664758682251,,,,,,
22449,46.0,,,,,,,0.8215638995170593,,,,,,
22499,46.0,,,,,,,0.6284956932067871,,,,,,
22549,46.0,,,,,,,0.7215453386306763,,,,,,
22559,46.0,,,0.0,0.0,0.0,0.0,,9.99999993922529e-09,17.611873626708984,2.724855899810791,3.212228536605835,11.674789428710938,0.5653883218765259
22560,,,4.805812568520196e-05,,,,,,,,,,,
22599,47.0,,,,,,,0.6282870769500732,,,,,,
22649,47.0,,,,,,,0.562648355960846,,,,,,
22699,47.0,,,,,,,0.4721878170967102,,,,,,
22749,47.0,,,,,,,0.6260389089584351,,,,,,
22799,47.0,,,,,,,0.7940159440040588,,,,,,
22849,47.0,,,,,,,0.5818290710449219,,,,,,
22899,47.0,,,,,,,0.6733931303024292,,,,,,
22949,47.0,,,,,,,0.488346129655838,,,,,,
22999,47.0,,,,,,,0.5450118184089661,,,,,,
23039,47.0,,,0.0,0.0,0.0,0.0,,9.99999993922529e-09,18.520158767700195,2.9463889598846436,3.0350022315979004,12.53876781463623,0.5898879766464233
23040,,,4.795324639417231e-05,,,,,,,,,,,
23049,48.0,,,,,,,0.7451680898666382,,,,,,
23099,48.0,,,,,,,0.7502949237823486,,,,,,
23149,48.0,,,,,,,0.5464816689491272,,,,,,
23199,48.0,,,,,,,0.5289361476898193,,,,,,
23249,48.0,,,,,,,0.6660106182098389,,,,,,
23299,48.0,,,,,,,0.4353068470954895,,,,,,
23349,48.0,,,,,,,0.8010286092758179,,,,,,
23399,48.0,,,,,,,0.6326128244400024,,,,,,
23449,48.0,,,,,,,0.7888733148574829,,,,,,
23499,48.0,,,,,,,0.6938326358795166,,,,,,
23519,48.0,,,0.0,0.0,0.0,0.0,,9.99999993922529e-09,17.434648513793945,2.5697829723358154,3.7882144451141357,11.076650619506836,0.5628702044487
23520,,,4.784573320648633e-05,,,,,,,,,,,
23549,49.0,,,,,,,0.784502387046814,,,,,,
23599,49.0,,,,,,,0.6911126375198364,,,,,,
23649,49.0,,,,,,,0.5846914052963257,,,,,,
23699,49.0,,,,,,,0.6496201157569885,,,,,,
23749,49.0,,,,,,,0.6314831972122192,,,,,,
23799,49.0,,,,,,,0.5872403979301453,,,,,,
23849,49.0,,,,,,,0.6213257312774658,,,,,,
23899,49.0,,,,,,,0.690901517868042,,,,,,
23949,49.0,,,,,,,0.7748578786849976,,,,,,
23999,49.0,,,0.0,0.0,0.0,0.0,0.426748126745224,9.99999993922529e-09,17.14665412902832,2.680549383163452,2.9020824432373047,11.5640230178833,0.55408775806427
24000,,,4.7735597036080435e-05,,,,,,,,,,,
24049,50.0,,,,,,,0.7297087907791138,,,,,,
24099,50.0,,,,,,,0.6666402816772461,,,,,,
24149,50.0,,,,,,,0.6728110313415527,,,,,,
24199,50.0,,,,,,,0.6496175527572632,,,,,,
24249,50.0,,,,,,,0.7108384370803833,,,,,,
24299,50.0,,,,,,,0.6778537034988403,,,,,,
24349,50.0,,,,,,,0.6126449704170227,,,,,,
24399,50.0,,,,,,,0.6289563179016113,,,,,,
24449,50.0,,,,,,,0.40601420402526855,,,,,,
24479,50.0,,,0.0,0.0,0.0,0.0,,9.99999993922529e-09,17.70048713684082,2.8799290657043457,3.190075397491455,11.63048267364502,0.5721294283866882
24480,,,4.7622852434869856e-05,,,,,,,,,,,
24499,51.0,,,,,,,0.4873378872871399,,,,,,
24549,51.0,,,,,,,0.6113502383232117,,,,,,
24599,51.0,,,,,,,0.4985450208187103,,,,,,
24649,51.0,,,,,,,0.7556649446487427,,,,,,
24699,51.0,,,,,,,0.6313039064407349,,,,,,
24749,51.0,,,,,,,0.7148929238319397,,,,,,
24799,51.0,,,,,,,0.5421372056007385,,,,,,
24849,51.0,,,,,,,0.4786483943462372,,,,,,
24899,51.0,,,,,,,0.5333178043365479,,,,,,
24949,51.0,,,,,,,0.6824798583984375,,,,,,
24959,51.0,,,0.0,0.0,0.0,0.0,,9.99999993922529e-09,16.54851531982422,2.724855899810791,2.769162654876709,11.054496765136719,0.5397657155990601
24960,,,4.750751031679101e-05,,,,,,,,,,,
24999,52.0,,,,,,,0.7595824003219604,,,,,,
25049,52.0,,,,,,,0.5053104758262634,,,,,,
25099,52.0,,,,,,,0.7474747896194458,,,,,,
25149,52.0,,,,,,,0.5898063778877258,,,,,,
25199,52.0,,,,,,,0.8328161835670471,,,,,,
25249,52.0,,,,,,,0.46734046936035156,,,,,,
25299,52.0,,,,,,,0.5970866680145264,,,,,,
25349,52.0,,,,,,,0.5543381571769714,,,,,,
25399,52.0,,,,,,,0.5811797976493835,,,,,,
25439,52.0,,,0.0,0.0,0.0,0.0,,9.99999993922529e-09,17.124502182006836,2.8799290657043457,2.680549383163452,11.5640230178833,0.5519569516181946
25440,,,4.7389585233759135e-05,,,,,,,,,,,
25449,53.0,,,,,,,0.47965294122695923,,,,,,
25499,53.0,,,,,,,0.7269062995910645,,,,,,
25549,53.0,,,,,,,0.6125360727310181,,,,,,
25599,53.0,,,,,,,0.6431349515914917,,,,,,
25649,53.0,,,,,,,0.5330908298492432,,,,,,
25699,53.0,,,,,,,0.6166290640830994,,,,,,
25749,53.0,,,,,,,0.5524770617485046,,,,,,
25799,53.0,,,,,,,0.634172260761261,,,,,,
25849,53.0,,,,,,,0.6197100877761841,,,,,,
25899,53.0,,,,,,,0.5696977376937866,,,,,,
25919,53.0,,,0.0,0.0,0.0,0.0,,9.99999993922529e-09,17.235267639160156,2.5033230781555176,3.743907928466797,10.988037109375,0.5501077175140381
25920,,,4.726909173768945e-05,,,,,,,,,,,
25949,54.0,,,,,,,0.563692569732666,,,,,,
25999,54.0,,,,,,,0.5349876880645752,,,,,,
26049,54.0,,,,,,,0.601543664932251,,,,,,
