step,epoch,lr-Adam,train/CER,train/DER,train/IER,train/SER,train/loss,val/CER,val/DER,val/IER,val/SER,val/loss
10559,88,,7.455960273742676,4.168378829956055,1.5437933206558228,1.7437878847122192,,18.25432014465332,3.566681385040283,4.8515729904174805,9.836065292358398,0.714929461479187
10560,89,0.0002059500548057,,,,,,,,,,
10599,89,,,,,,0.2361710369586944,,,,,
10649,89,,,,,,0.2223668247461319,,,,,
10679,89,,6.727660655975342,4.121895790100098,1.4239526987075806,1.1818119287490845,,18.232166290283203,3.8768277168273926,4.297740459442139,10.057598114013672,0.734764575958252
10680,90,0.0002004529378609,,,,,,,,,,
10699,90,,,,,,0.2807106673717499,,,,,
10749,90,,,,,,0.3034504354000091,,,,,
10799,90,,6.968218326568604,4.046418190002441,1.4981118440628052,1.4236886501312256,0.243765726685524,19.89366340637207,3.4337615966796875,6.42445707321167,10.035445213317873,0.7798368334770203
10800,91,0.0001949810248333,,,,,,,,,,
10849,91,,,,,,0.276789128780365,,,,,
10899,91,,,,,,0.249205932021141,,,,,
10919,91,,6.2889018058776855,3.818409204483032,1.3520383834838867,1.1184544563293457,,18.542312622070312,3.544528245925904,4.098360538482666,10.899423599243164,0.7931779026985168
10920,92,0.0001895370660349,,,,,,,,,,
10949,92,,,,,,0.2738853096961975,,,,,
10999,92,,,,,,0.2704634666442871,,,,,
11039,92,,6.81061315536499,3.977100610733032,1.5357939004898071,1.2977182865142822,,18.785999298095703,3.810367822647095,4.231280326843262,10.74435043334961,0.8012647032737732
11040,93,0.0001841238117776,,,,,,,,,,
11049,93,,,,,,0.2497045993804931,,,,,
11099,93,,,,,,0.3141457736492157,,,,,
11149,93,,,,,,0.2438347935676574,,,,,
11159,93,,6.628262042999268,4.043500900268555,1.3542497158050537,1.23051118850708,,21.222862243652344,3.699601173400879,4.652193069458008,12.871068000793455,0.869329571723938
11160,94,0.0001787439687177,,,,,,,,,,
11199,94,,,,,,0.2638460993766784,,,,,
11249,94,,,,,,0.2309131175279617,,,,,
11279,94,,6.41709041595459,3.83294415473938,1.369693636894226,1.2144525051116943,,17.855560302734375,3.588834762573242,4.054054260253906,10.212671279907228,0.7498891353607178
11280,95,0.0001734002580633,,,,,,,,,,
11299,95,,,,,,0.1725566983222961,,,,,
11349,95,,,,,,0.2389435917139053,,,,,
11399,95,,5.916427135467529,3.7411081790924072,1.2383219003677368,0.9369969367980956,0.2179466485977172,30.77093505859375,2.104563474655152,15.485157012939451,13.181214332580566,1.3688148260116575
11400,96,0.0001680953719187,,,,,,,,,,
11449,96,,,,,,0.3016011118888855,,,,,
11499,96,,,,,,0.3058120608329773,,,,,
11519,96,,8.770477294921875,3.971901416778565,2.071516275405884,2.727059364318848,,19.09614562988281,3.4116082191467285,4.497119903564453,11.187417030334473,0.7692415714263916
11520,97,0.0001628319878363,,,,,,,,,,
11549,97,,,,,,0.2879868149757385,,,,,
11599,97,,,,,,0.1986491382122039,,,,,
11639,97,,6.291135311126709,3.690138578414917,1.460909366607666,1.140087604522705,,16.393442153930664,3.677448034286499,3.4337615966796875,9.282233238220217,0.6996330618858337
11640,98,0.000157612725161,,,,,,,,,,
11649,98,,,,,,0.314932256937027,,,,,
11699,98,,,,,,0.1857140064239502,,,,,
11749,98,,,,,,0.3017298579216003,,,,,
11759,98,,5.757325649261475,3.790067434310913,1.1514651775360107,0.8157930970191956,,18.165706634521484,4.076207160949707,3.4337615966796875,10.65573787689209,0.7354080080986023
11760,99,0.000152440261445,,,,,,,,,,
11799,99,,,,,,0.1985980719327926,,,,,
11849,99,,,,,,0.2448921501636505,,,,,
11879,99,,5.418990612030029,3.628726959228516,1.041107177734375,0.7491565346717834,,18.21001243591309,3.4780681133270264,5.338945388793945,9.392999649047852,0.7301247715950012
11880,100,0.0001473171578254,,,,,,,,,,
11899,100,,,,,,0.198755145072937,,,,,
11949,100,,,,,,0.2219037264585495,,,,,
11999,100,,5.4809441566467285,3.720147848129273,1.112735152244568,0.6480613350868225,0.2101146578788757,17.27957534790039,3.3894550800323486,4.652193069458008,9.237926483154297,0.7260028123855591
12000,101,0.0001422460045432,,,,,,,,,,
12049,101,,,,,,0.207646444439888,,,,,
12099,101,,,,,,0.215677797794342,,,,,
12119,101,,5.251704216003418,3.618208169937134,1.044005274772644,0.589491069316864,,16.54851531982422,3.65529465675354,3.8325209617614746,9.06070041656494,0.7086517810821533
12120,102,0.0001372293772874,,,,,,,,,,
12149,102,,,,,,0.1668000370264053,,,,,
12199,102,,,,,,0.2739713788032532,,,,,
12239,102,,4.989564895629883,3.292508840560913,1.044870376586914,0.65218585729599,,17.39034080505371,3.167922019958496,4.785112857818604,9.43730640411377,0.7225279808044434
12240,103,0.0001322697644354,,,,,,,,,,
12249,103,,,,,,0.2133694142103195,,,,,
12299,103,,,,,,0.2011222392320633,,,,,
12349,103,,,,,,0.2324128895998001,,,,,
12359,103,,4.975845336914063,3.3333332538604736,1.0766046047210691,0.5659075379371643,,17.124502182006836,3.4780681133270264,4.408506870269775,9.237926483154297,0.7301223874092102
12360,104,0.0001273696980206,,,,,,,,,,
12399,104,,,,,,0.2494065910577774,,,,,
12449,104,,,,,,0.2089044749736786,,,,,
12479,104,,5.01349401473999,3.497466325759888,1.0244547128677368,0.4915730357170105,,17.213115692138672,3.212228536605835,4.585733413696289,9.415152549743652,0.7300354838371277
12480,105,0.0001225316373165,,,,,,,,,,
12499,105,,,,,,0.2030435055494308,,,,,
12549,105,,,,,,0.2208852469921112,,,,,
12599,105,,4.87472677230835,3.3488807678222656,0.9672403931617736,0.558605432510376,0.1895360201597213,17.52326011657715,3.300841808319092,4.209126949310303,10.01329231262207,0.7463725805282593
12600,106,0.0001177579979412,,,,,,,,,,
12649,106,,,,,,0.1764058470726013,,,,,
12699,106,,,,,,0.204897254705429,,,,,
12719,106,,4.855515003204346,3.3825244903564453,0.9774178266525269,0.4955728054046631,,17.6340274810791,3.3894550800323486,4.186974048614502,10.057598114013672,0.7357840538024902
12720,107,0.0001130512027884,,,,,,,,,,
12749,107,,,,,,0.2126779556274414,,,,,
12799,107,,,,,,0.1711404174566269,,,,,
12839,107,,4.5872063636779785,3.342284679412842,0.8868691325187683,0.3580527305603027,,16.393442153930664,3.5002214908599854,3.788214445114136,9.105006217956545,0.6845904588699341
12840,108,0.0001084136165445,,,,,,,,,,
12849,108,,,,,,0.2337945252656936,,,,,
12899,108,,,,,,0.2177111655473709,,,,,
12949,108,,,,,,0.2222208678722381,,,,,
12959,108,,4.71066427230835,3.401763677597046,0.895563542842865,0.4133370220661163,,16.814355850219727,3.234381914138794,4.674346446990967,8.905627250671387,0.7190049290657043
12960,109,0.0001038475820678,,,,,,,,,,
12999,109,,,,,,0.1766413748264312,,,,,
13049,109,,,,,,0.2075021862983703,,,,,
13079,109,,4.488537788391113,3.196466445922852,0.8999091982841492,0.3921622633934021,,17.412494659423828,2.9020824432373047,5.20602560043335,9.304386138916016,0.7487335205078125
13080,110,9.935538400895894e-05,,,,,,,,,,
13099,110,,,,,,0.165661334991455,,,,,
13149,110,,,,,,0.2057912945747375,,,,,
13199,110,,4.433761596679688,2.998420476913452,0.960098922252655,0.4752420783042907,0.2571689486503601,16.282676696777344,2.835622549057007,3.9432876110076895,9.503766059875488,0.7054598331451416
13200,111,9.49392924667336e-05,,,,,,,,,,
13249,111,,,,,,0.1698806434869766,,,,,
13299,111,,,,,,0.2194154262542724,,,,,
13319,111,,4.3800129890441895,3.113668918609619,0.9064937829971312,0.3598505556583404,,16.925121307373047,3.0128488540649414,3.721754550933838,10.190518379211426,0.7375847697257996
13320,112,9.060153388418256e-05,,,,,,,,,,
13349,112,,,,,,0.202702984213829,,,,,
13399,112,,,,,,0.2115088701248169,,,,,
13439,112,,4.382727146148682,3.007807731628418,0.9440564513206482,0.4308629631996155,,17.013734817504883,2.43686318397522,4.89587926864624,9.680992126464844,0.738068699836731
13440,113,8.63442910485901e-05,,,,,,,,,,
13449,113,,,,,,0.1606233716011047,,,,,
13499,113,,,,,,0.1996445655822754,,,,,
13549,113,,,,,,0.1862114369869232,,,,,
13559,113,,4.343040943145752,2.8820624351501465,0.9643559455871582,0.4966226816177368,,16.4820556640625,2.857775926589966,3.5223748683929443,10.10190486907959,0.7126898169517517
13560,114,8.216969581553712e-05,,,,,,,,,,
13599,114,,,,,,0.201884388923645,,,,,
13649,114,,,,,,0.1777787208557129,,,,,
13679,114,,4.21110725402832,3.005174160003662,0.8609865307807922,0.3449465334415436,,15.972530364990234,2.990695714950561,3.633141279220581,9.348692893981934,0.7105620503425598
13680,115,7.807986548868939e-05,,,,,,,,,,
13699,115,,,,,,0.1758293360471725,,,,,
13749,115,,,,,,0.1601276695728302,,,,,
13799,115,,3.984063863754273,2.8922371864318848,0.8105984330177307,0.2812280356884002,0.1568896174430847,16.083295822143555,2.9020824432373047,3.743907928466797,9.43730640411377,0.7255592346191406
13800,116,7.407685916405171e-05,,,,,,,,,,
13849,116,,,,,,0.283474326133728,,,,,
13899,116,,,,,,0.2001300156116485,,,,,
13919,116,,3.908646821975708,2.8190135955810547,0.8433651924133301,0.2462681382894516,,15.152857780456545,2.835622549057007,3.3451483249664307,8.972086906433105,0.6893425583839417
13920,117,7.01626850059256e-05,,,,,,,,,,
13949,117,,,,,,0.1443217694759369,,,,,
13999,117,,,,,,0.1500772088766098,,,,,
14039,117,,3.759419202804565,2.83294677734375,0.7356877326965332,0.1907846927642822,,16.083295822143555,2.835622549057007,4.253433704376221,8.994239807128906,0.6893050670623779
14040,118,6.633930752286687e-05,,,,,,,,,,
14049,118,,,,,,0.124316319823265,,,,,
14099,118,,,,,,0.1903081387281417,,,,,
14149,118,,,,,,0.1206755936145782,,,,,
14159,118,,3.6578969955444336,2.698561668395996,0.7371007204055786,0.2222344875335693,,14.37749195098877,2.791315793991089,3.1014621257781982,8.48471450805664,0.6467598676681519
14160,119,6.260866939555854e-05,,,,,,,,,,
14199,119,,,,,,0.1221825256943702,,,,,
14249,119,,,,,,0.1535519063472747,,,,,
14279,119,,3.625369310379028,2.7100532054901123,0.7675953507423401,0.1477206796407699,,15.50731086730957,2.990695714950561,3.7660610675811768,8.750554084777832,0.6981579065322876
14280,120,5.897263690712862e-05,,,,,,,,,,
14299,120,,,,,,0.1212887838482856,,,,,
14349,120,,,,,,0.1077425554394722,,,,,
14399,120,,3.643240213394165,2.7671573162078857,0.7426763772964478,0.1334066838026046,0.1681202501058578,15.19716453552246,2.857775926589966,3.588834762573242,8.750554084777832,0.6876040697097778
14400,121,5.543304359889589e-05,,,,,,,,,,
14449,121,,,,,,0.1307763457298278,,,,,
14499,121,,,,,,0.1406344175338745,,,,,
14519,121,,3.32308030128479,2.5156540870666504,0.6742282509803772,0.1331978440284729,,15.396544456481934,2.6362428665161133,3.5223748683929443,9.237926483154297,0.6924728751182556
14520,122,5.199167571845464e-05,,,,,,,,,,
14549,122,,,,,,0.1799349188804626,,,,,
14599,122,,,,,,0.2043946385383606,,,,,
14639,122,,3.4863595962524414,2.4478695392608643,0.8132091760635376,0.2252809107303619,,15.662384033203123,2.74700927734375,3.544528245925904,9.370845794677734,0.6985856294631958
14640,123,4.865026130573824e-05,,,,,,,,,,
14649,123,,,,,,0.1188001558184623,,,,,
14699,123,,,,,,0.1738680750131607,,,,,
14749,123,,,,,,0.1158102601766586,,,,,
14759,123,,3.2441725730896,2.372275352478028,0.7219968438148499,0.1499003022909164,,14.333185195922852,2.4590163230896,3.145768642425537,8.728400230407715,0.6693875193595886
14760,124,4.541048110695556e-05,,,,,,,,,,
14799,124,,,,,,0.1836110055446624,,,,,
14849,124,,,,,,0.1313205957412719,,,,,
14879,124,,3.3199636936187744,2.491689682006836,0.7128925323486328,0.1153814420104026,,14.532565116882324,2.525476217269897,3.4559149742126465,8.55117416381836,0.6664837598800659
14880,125,4.227397221256979e-05,,,,,,,,,,
14899,125,,,,,,0.1140564531087875,,,,,
14949,125,,,,,,0.1568012833595276,,,,,
14999,125,,3.255000352859497,2.388561248779297,0.7465975880622864,0.1198413148522377,0.1485676914453506,14.443952560424805,2.348249912261963,3.743907928466797,8.351794242858887,0.6707650423049927
15000,126,3.924231350538321e-05,,,,,,,,,,
15049,126,,,,,,0.1738047450780868,,,,,
15099,126,,,,,,0.1143836230039596,,,,,
15119,126,,3.1890974044799805,2.400099277496338,0.674510657787323,0.1144874989986419,,15.728843688964844,2.4147098064422607,3.9432876110076895,9.370845794677734,0.7285575866699219
15120,127,3.631702566053718e-05,,,,,,,,,,
15149,127,,,,,,0.1486741602420807,,,,,
15199,127,,,,,,0.1501311510801315,,,,,
15239,127,,3.0342681407928467,2.293262004852295,0.6597432494163513,0.0812627375125885,,14.754097938537598,2.237483501434326,3.921134233474731,8.595480918884277,0.6828352212905884
15240,128,3.349958569742739e-05,,,,,,,,,,
15249,128,,,,,,0.1039741784334182,,,,,
15299,128,,,,,,0.1406269520521164,,,,,
15349,128,,,,,,0.1213785484433174,,,,,
15359,128,,2.9826643466949463,2.2359631061553955,0.6625075936317444,0.0841936767101287,,14.466105461120604,2.5033230781555176,3.5002214908599854,8.462560653686523,0.6716457605361938
15360,129,3.079141606576741e-05,,,,,,,,,,
15399,129,,,,,,0.1062705963850021,,,,,
15449,129,,,,,,0.1679454445838928,,,,,
15479,129,,3.032479047775269,2.2329318523406982,0.6821696758270264,0.1173773780465126,,14.31103229522705,2.370403289794922,3.3894550800323486,8.55117416381836,0.6633220314979553
15480,130,2.819387191266287e-05,,,,,,,,,,
15499,130,,,,,,0.1033020466566085,,,,,
15549,130,,,,,,0.1361618936061859,,,,,
15599,130,,2.862828493118286,2.161531686782837,0.6175804734230042,0.0837164595723152,0.1289783120155334,14.68763828277588,2.237483501434326,3.788214445114136,8.661940574645996,0.6772101521492004
15600,131,2.5708268367452547e-05,,,,,,,,,,
15649,131,,,,,,0.1907469779253006,,,,,
15699,131,,,,,,0.1356554329395294,,,,,
15719,131,,2.809730768203736,2.0790908336639404,0.664593517780304,0.0660465657711029,,14.244572639465332,2.4811697006225586,3.123615503311157,8.639787673950195,0.6533767580986023
15720,132,2.3335851437877864e-05,,,,,,,,,,
15749,132,,,,,,0.1437782049179077,,,,,
15799,132,,,,,,0.1112161725759506,,,,,
15839,132,,2.823464870452881,2.043585538864136,0.6647478342056274,0.1151315793395042,,14.510412216186523,2.215330123901367,3.788214445114136,8.506867408752441,0.6775224208831787
15840,133,2.107782165694516e-05,,,,,,,,,,
15849,133,,,,,,0.1572155058383941,,,,,
15899,133,,,,,,0.1454467326402664,,,,,
15949,133,,,,,,0.088895782828331,,,,,
15959,133,,2.6066415309906006,1.969401478767395,0.5919191241264343,0.0453209541738033,,13.801506042480469,2.281790018081665,3.05715560913086,8.462560653686523,0.6451891660690308
15960,134,1.893531043606345e-05,,,,,,,,,,
15999,134,,,,,,0.1834524571895599,,,,,
16049,134,,,,,,0.1015575304627418,,,,,
16079,134,,2.6315062046051025,1.956725716590881,0.6071645617485046,0.0676160529255867,,13.73504638671875,2.193176746368408,3.123615503311157,8.418253898620605,0.6597938537597656
16080,135,1.6909400073927827e-05,,,,,,,,,,
16099,135,,,,,,0.1264721453189849,,,,,
16149,135,,,,,,0.1022098064422607,,,,,
16199,135,,2.674105405807495,1.9870280027389529,0.6472269296646118,0.0398504920303821,0.0710586383938789,13.890119552612305,2.237483501434326,3.167922019958496,8.48471450805664,0.6510979533195496
16200,136,1.500110920460429e-05,,,,,,,,,,
16249,136,,,,,,0.1014842465519905,,,,,
16299,136,,,,,,0.1447754204273224,,,,,
16319,136,,2.58105206489563,1.9117889404296875,0.6102913022041321,0.0589719675481319,,13.867966651916504,2.193176746368408,3.566681385040283,8.108108520507812,0.652140200138092
16320,137,1.321139916399261e-05,,,,,,,,,,
16349,137,,,,,,0.1121673509478569,,,,,
16399,137,,,,,,0.1277602314949035,,,,,
16439,137,,2.5906307697296143,1.9109857082366943,0.6246130466461182,0.0550319887697696,,14.133806228637695,2.193176746368408,3.633141279220581,8.307487487792969,0.6595315933227539
16440,138,1.1541171261342242e-05,,,,,,,,,,
16449,138,,,,,,0.1342380940914154,,,,,
16499,138,,,,,,0.1053278148174285,,,,,
16549,138,,,,,,0.0748907849192619,,,,,
16559,138,,2.5008606910705566,1.8963024616241453,0.5756386518478394,0.0289196446537971,,14.02303981781006,2.259636640548706,3.588834762573242,8.174568176269531,0.6573963761329651
16560,139,9.991265869757626e-06,,,,,,,,,,
16599,139,,,,,,0.113112598657608,,,,,
16649,139,,,,,,0.1100960224866867,,,,,
16679,139,,2.411610841751098,1.8585774898529053,0.5213922262191772,0.0316412150859832,,13.757200241088867,2.237483501434326,3.3894550800323486,8.130261421203613,0.6527311205863953
16680,140,8.562464245187584e-06,,,,,,,,,,
16699,140,,,,,,0.1432064473628997,,,,,
16749,140,,,,,,0.1612192094326019,,,,,
16799,140,,2.414881944656372,1.8286656141281128,0.5724876523017883,0.0137287201359868,0.1035186350345611,13.934426307678224,2.259636640548706,3.588834762573242,8.085954666137695,0.6651099324226379
16800,141,7.255485797941219e-06,,,,,,,,,,
16849,141,,,,,,0.1363181322813034,,,,,
16899,141,,,,,,0.1330915987491607,,,,,
16919,141,,2.5346474647521973,1.9506778717041016,0.5606656670570374,0.0233039520680904,,13.912272453308104,2.038103580474853,3.588834762573242,8.285334587097168,0.6649654507637024
16920,142,6.070988092687912e-06,,,,,,,,,,
16949,142,,,,,,0.1057672351598739,,,,,
16999,142,,,,,,0.1273054778575897,,,,,
17039,142,,2.487308979034424,1.8929961919784544,0.5819312334060669,0.0123815154656767,,13.779353141784668,1.9716438055038448,3.5002214908599854,8.307487487792969,0.6648803353309631
17040,143,5.009567757952027e-06,,,,,,,,,,
17049,143,,,,,,0.1306333839893341,,,,,
17099,143,,,,,,0.1386358141899109,,,,,
17149,143,,,,,,0.0945960134267807,,,,,
17159,143,,2.4550931453704834,1.871922492980957,0.5570379495620728,0.0261326432228088,,13.867966651916504,2.0602569580078125,3.566681385040283,8.24102783203125,0.6665956974029541
17160,144,4.071759121870855e-06,,,,,,,,,,
17199,144,,,,,,0.1059133931994438,,,,,
17249,144,,,,,,0.1033892557024955,,,,,
17279,144,,2.465318441390991,1.8703844547271729,0.5811305046081543,0.0138035751879215,,13.73504638671875,2.038103580474853,3.544528245925904,8.152414321899414,0.6620150804519653
17280,145,3.2580344395682914e-06,,,,,,,,,,
17299,145,,,,,,0.1329566389322281,,,,,
17349,145,,,,,,0.1072593480348587,,,,,
17399,145,,2.4853620529174805,1.9094854593276973,0.5497003793716431,0.026176206767559,0.1349116116762161,13.934426307678224,2.104563474655152,3.610988140106201,8.21887493133545,0.661578357219696
17400,146,2.568803665781161e-06,,,,,,,,,,
17449,146,,,,,,0.0701983496546745,,,,,
17499,146,,,,,,0.0783893018960952,,,,,
17519,146,,2.404428720474243,1.8040101528167725,0.572876513004303,0.0275421403348445,,13.823659896850586,2.1488702297210693,3.566681385040283,8.108108520507812,0.6566629409790039
17520,147,2.004413545364514e-06,,,,,,,,,,
17549,147,,,,,,0.0811701789498329,,,,,
17599,147,,,,,,0.1471319645643234,,,,,
17639,147,,2.4402334690093994,1.849454641342163,0.5632367730140686,0.0275421403348445,,13.624279975891112,2.1267168521881104,3.278688430786133,8.21887493133545,0.6624681949615479
17640,148,1.5651486364731682e-06,,,,,,,,,,
17649,148,,,,,,0.0965071469545364,,,,,
17699,148,,,,,,0.1182469725608825,,,,,
17749,148,,,,,,0.1169466823339462,,,,,
17759,148,,2.368497371673584,1.8288222551345823,0.5231121778488159,0.0165629182010889,,13.513513565063477,2.104563474655152,3.4337615966796875,7.975188255310059,0.6575425267219543
17760,149,1.251229946319654e-06,,,,,,,,,,
17799,149,,,,,,0.0851356089115142,,,,,
17849,149,,,,,,0.1168452873826026,,,,,
17879,149,,2.458701610565185,1.845398187637329,0.5995829105377197,0.0137204322963953,,13.801506042480469,2.0824103355407715,3.5002214908599854,8.21887493133545,0.6594637036323547
17880,150,1.0628153859215672e-06,,,,,,,,,,
17899,150,,,,,,0.0989301204681396,,,,,
17949,150,,,,,,0.1243323981761932,,,,,
17999,150,,2.459162950515747,1.8880647420883176,0.5435754656791687,0.0275228098034858,0.0850729793310165,13.801506042480469,2.0602569580078125,3.633141279220581,8.108108520507812,0.6616183519363403
18000,151,,,,,,,13.513513565063477,2.104563474655152,3.4337615966796875,7.975188255310059,0.6575425267219543
