step,epoch,hp_metric,lr-Adam,train/CER,train/DER,train/IER,train/SER,train/loss,train/lr,val/CER,val/DER,val/IER,val/SER,val/loss
0,,-1.0,,,,,,,,,,,,
41280,,,3.307091537863016e-05,,,,,,,,,,,
41299,86.0,,,,,,,0.32565274834632874,,,,,,
41349,86.0,,,,,,,0.24620667099952698,,,,,,
41399,86.0,,,,,,,0.28060489892959595,,,,,,
41449,86.0,,,,,,,0.27928176522254944,,,,,,
41499,86.0,,,,,,,0.2362976223230362,,,,,,
41549,86.0,,,,,,,0.245144322514534,,,,,,
41599,86.0,,,,,,,0.461753249168396,,,,,,
41649,86.0,,,,,,,0.2028520703315735,,,,,,
41699,86.0,,,,,,,0.14786100387573242,,,,,,
41749,86.0,,,,,,,0.18744173645973206,,,,,,
41759,86.0,,,0.0,0.0,0.0,0.0,,9.99999993922529e-09,14.222418785095215,2.4147098064422607,2.326096534729004,9.481613159179688,0.5377393960952759
41760,,,3.268462751293555e-05,,,,,,,,,,,
41799,87.0,,,,,,,0.30783072113990784,,,,,,
41849,87.0,,,,,,,0.24536775052547455,,,,,,
41899,87.0,,,,,,,0.2678719162940979,,,,,,
41949,87.0,,,,,,,0.3588293194770813,,,,,,
41999,87.0,,,,,,,0.30520153045654297,,,,,,
42049,87.0,,,,,,,0.23027224838733673,,,,,,
42099,87.0,,,,,,,0.1755652129650116,,,,,,
42149,87.0,,,,,,,0.19206811487674713,,,,,,
42199,87.0,,,,,,,0.2575889229774475,,,,,,
42239,87.0,,,0.0,0.0,0.0,0.0,,9.99999993922529e-09,15.50731086730957,1.8830305337905884,3.3451483249664307,10.279131889343262,0.5926621556282043
42240,,,3.22963715007063e-05,,,,,,,,,,,
42249,88.0,,,,,,,0.2571295499801636,,,,,,
42299,88.0,,,,,,,0.20191003382205963,,,,,,
42349,88.0,,,,,,,0.2949918210506439,,,,,,
42399,88.0,,,,,,,0.17736530303955078,,,,,,
42449,88.0,,,,,,,0.2846057116985321,,,,,,
42499,88.0,,,,,,,0.3297431766986847,,,,,,
42549,88.0,,,,,,,0.2487252652645111,,,,,,
42599,88.0,,,,,,,0.26259124279022217,,,,,,
42649,88.0,,,,,,,0.24263697862625122,,,,,,
42699,88.0,,,,,,,0.31450915336608887,,,,,,
42719,88.0,,,0.0,0.0,0.0,0.0,,9.99999993922529e-09,13.934426307678223,1.8165706396102905,2.857775926589966,9.260079383850098,0.5468412637710571
42720,,,3.1906260119285434e-05,,,,,,,,,,,
42749,89.0,,,,,,,0.3075436055660248,,,,,,
42799,89.0,,,,,,,0.292353093624115,,,,,,
42849,89.0,,,,,,,0.2067531794309616,,,,,,
42899,89.0,,,,,,,0.38516029715538025,,,,,,
42949,89.0,,,,,,,0.24607300758361816,,,,,,
